Index,Date,Open,High,Low,Close,Volume
Nifty IT,2022-12-19,28567.70,28698.25,28374.45,28556.45,0
Nifty IT,2022-12-20,28464.85,28644.10,28109.15,28612.50,0
Nifty IT,2022-12-21,28742.30,28958.15,28658.70,28764.20,0
Nifty IT,2022-12-22,28973.35,29022.30,28629.85,28763.85,0
Nifty IT,2022-12-23,28442.80,28603.60,28179.55,28237.05,0
Nifty IT,2022-12-26,28268.25,28493.20,28209.95,28385.70,0
Nifty IT,2022-12-27,28551.75,28685.00,28333.80,28636.25,0
Nifty IT,2022-12-28,28495.75,28715.30,28346.25,28583.45,0
Nifty IT,2022-12-29,28408.30,28724.75,28386.65,28687.20,0
Nifty IT,2022-12-30,28887.80,29027.00,28564.75,28621.70,0
Nifty Media,2020-01-01,1809.60,1817.60,1789.90,1794.20,0
Nifty Media,2020-01-02,1777.95,1807.65,1760.80,1800.65,0
Nifty Media,2020-01-03,1799.30,1799.50,1755.10,1760.50,0
Nifty Media,2020-01-06,1763.05,1763.90,1712.95,1717.35,0
Nifty Media,2020-01-07,1728.10,1753.75,1721.70,1735.15,0
Nifty Media,2020-01-08,1716.20,1729.70,1706.35,1726.60,0
Nifty Media,2020-01-09,1749.10,1772.45,1747.75,1767.95,0
Nifty Media,2020-01-10,1773.60,1796.35,1760.85,1770.65,0
Nifty Media,2020-01-13,1777.25,1789.05,1758.95,1784.80,0
Nifty Media,2020-01-14,1788.60,1836.25,1777.55,1822.20,0
Nifty Media,2020-01-15,1831.20,1841.95,1806.25,1837.00,0
Nifty Media,2020-01-16,1839.80,1868.75,1836.65,1863.50,0
Nifty Media,2020-01-17,1862.20,1875.80,1852.95,1870.10,0
Nifty Media,2020-01-20,1873.35,1883.40,1830.25,1835.70,0
Nifty Media,2020-01-21,1828.60,1882.30,1824.10,1876.50,0
Nifty Media,2020-01-22,1867.95,1918.50,1842.30,1909.00,0
Nifty Media,2020-01-23,1896.75,1902.25,1866.65,1871.85,0
Nifty Media,2020-01-24,1871.80,1907.70,1870.15,1889.90,0
Nifty Media,2020-01-27,1886.50,1904.45,1875.85,1882.45,0
Nifty Media,2020-01-28,1884.10,1893.90,1854.35,1861.00,0
Nifty Media,2020-01-29,1870.00,1880.70,1859.75,1868.05,0
Nifty Media,2020-01-30,1868.20,1870.65,1839.40,1845.00,0
Nifty Media,2020-01-31,1853.20,1861.15,1824.25,1835.30,0
Nifty Media,2020-02-01,1828.55,1828.55,1750.35,1755.90,0
Nifty Media,2020-02-03,1760.55,1787.85,1757.05,1779.20,0
Nifty Media,2020-02-04,1792.95,1827.30,1768.55,1782.20,0
Nifty Media,2020-02-05,1794.85,1797.85,1745.20,1764.70,0
Nifty Media,2020-02-06,1774.75,1798.15,1771.25,1792.35,0
Nifty Media,2020-02-07,1794.40,1829.90,1794.40,1827.25,0
Nifty Media,2020-02-10,1822.10,1833.55,1793.60,1798.10,0
Nifty Media,2020-02-11,1809.25,1843.55,1799.40,1827.45,0
Nifty Media,2020-02-12,1836.65,1845.15,1817.35,1824.20,0
Nifty Media,2020-02-13,1830.95,1841.05,1817.75,1834.85,0
Nifty Media,2020-02-14,1843.75,1850.15,1824.65,1832.50,0
Nifty Media,2020-02-17,1836.45,1840.80,1797.80,1812.25,0
Nifty Media,2020-02-18,1840.20,1851.15,1820.55,1845.90,0
Nifty Media,2020-02-19,1857.50,1887.85,1854.05,1882.00,0
Nifty Media,2020-02-20,1882.95,1906.10,1866.75,1871.70,0
Nifty Media,2020-02-24,1862.55,1863.10,1825.35,1829.60,0
Nifty Media,2020-02-25,1836.80,1859.00,1811.55,1817.25,0
Nifty Media,2020-02-26,1805.10,1818.20,1791.35,1803.90,0
Nifty Media,2020-02-27,1807.85,1810.40,1750.75,1760.55,0
Nifty Media,2020-02-28,1714.50,1721.50,1662.30,1670.70,0
Nifty Media,2020-03-02,1700.25,1725.15,1580.30,1594.70,0
Nifty Media,2020-03-03,1611.05,1661.60,1604.65,1647.65,0
Nifty Media,2020-03-04,1649.40,1652.20,1577.35,1617.65,0
Nifty Media,2020-03-05,1628.45,1640.05,1578.75,1606.30,0
Nifty Media,2020-03-06,1538.25,1547.70,1518.20,1527.15,0
Nifty Media,2020-03-09,1490.10,1493.70,1402.80,1425.60,0
Nifty Media,2020-03-11,1415.25,1463.05,1405.70,1454.30,0
Nifty Media,2020-03-12,1358.05,1383.85,1296.95,1304.15,0
Nifty Media,2020-03-13,1184.45,1326.65,1139.25,1282.35,0
Nifty Media,2020-03-16,1214.45,1263.90,1167.15,1226.05,0
Nifty Media,2020-03-17,1201.35,1218.75,1146.90,1153.15,0
Nifty Media,2020-03-18,1156.15,1182.85,1103.05,1141.00,0
Nifty Media,2020-03-19,1072.70,1122.15,1058.60,1086.90,0
Nifty Media,2020-03-20,1087.90,1146.60,1087.90,1128.95,0
Nifty Media,2020-03-23,1038.45,1088.00,1001.35,1015.40,0
Nifty Media,2020-03-24,1030.35,1050.50,979.05,1031.70,0
Nifty Media,2020-03-25,1013.25,1066.85,989.85,1055.45,0
Nifty Media,2020-03-26,1065.70,1114.05,1048.30,1067.50,0
Nifty Media,2020-03-27,1086.20,1120.05,1049.55,1055.40,0
Nifty Media,2020-03-30,1030.70,1057.50,1015.60,1021.85,0
Nifty Media,2020-03-31,1040.95,1047.20,1023.20,1039.95,0
Nifty Media,2020-04-01,1045.10,1047.20,995.15,1001.25,0
Nifty Media,2020-04-03,1011.30,1015.70,972.95,987.20,0
Nifty Media,2020-04-07,1024.25,1050.05,1000.05,1045.50,0
Nifty Media,2020-04-08,1033.15,1096.90,1026.20,1064.25,0
Nifty Media,2020-04-09,1086.85,1114.65,1077.70,1105.45,0
Nifty Media,2020-04-13,1096.20,1102.85,1040.15,1068.55,0
Nifty Media,2020-04-15,1082.55,1094.25,1057.25,1078.60,0
Nifty Media,2020-04-16,1068.90,1113.80,1064.20,1106.95,0
Nifty Media,2020-04-17,1136.45,1154.15,1122.15,1144.40,0
Nifty Media,2020-04-20,1162.30,1165.25,1127.95,1137.95,0
Nifty Media,2020-04-21,1107.55,1113.70,1067.65,1079.20,0
Nifty Media,2020-04-22,1093.25,1159.00,1081.60,1151.00,0
Nifty Media,2020-04-23,1179.15,1202.25,1156.85,1163.80,0
Nifty Media,2020-04-24,1153.90,1156.80,1117.90,1121.70,0
Nifty Media,2020-04-27,1146.95,1151.00,1118.25,1129.10,0
Nifty Media,2020-04-28,1137.80,1145.20,1128.55,1134.90,0
Nifty Media,2020-04-29,1146.55,1179.30,1137.10,1165.95,0
Nifty Media,2020-04-30,1185.15,1190.00,1155.10,1159.75,0
Nifty Media,2020-05-04,1126.25,1130.50,1099.55,1108.55,0
Nifty Media,2020-05-05,1125.55,1134.50,1095.45,1097.25,0
Nifty Media,2020-05-06,1109.00,1110.55,1082.85,1097.50,0
Nifty Media,2020-05-07,1092.20,1112.50,1088.20,1097.90,0
Nifty Media,2020-05-08,1122.30,1141.75,1100.10,1105.10,0
Nifty Media,2020-05-11,1123.10,1143.60,1121.75,1134.95,0
Nifty Media,2020-05-12,1135.75,1161.55,1106.25,1154.25,0
Nifty Media,2020-05-13,1193.20,1193.60,1147.60,1171.10,0
Nifty Media,2020-05-14,1160.15,1166.60,1136.80,1158.40,0
Nifty Media,2020-05-15,1155.25,1156.95,1133.80,1137.35,0
Nifty Media,2020-05-18,1133.85,1135.65,1053.25,1060.35,0
Nifty Media,2020-05-19,1071.85,1091.45,1058.65,1081.55,0
Nifty Media,2020-05-20,1079.70,1112.65,1073.65,1107.65,0
Nifty Media,2020-05-21,1109.70,1141.70,1104.75,1127.15,0
Nifty Media,2020-05-22,1128.85,1154.65,1124.00,1140.15,0
Nifty Media,2020-05-26,1147.30,1152.50,1123.95,1137.65,0
Nifty Media,2020-05-27,1137.30,1142.05,1124.80,1137.15,0
Nifty Media,2020-05-28,1141.65,1191.95,1140.90,1178.35,0
Nifty Media,2020-05-29,1164.60,1197.05,1161.10,1177.85,0
Nifty Media,2020-06-01,1194.50,1238.35,1192.60,1219.35,0
Nifty Media,2020-06-02,1229.65,1268.15,1222.80,1259.40,0
Nifty Media,2020-06-03,1284.00,1297.35,1257.75,1267.25,0
Nifty Media,2020-06-04,1275.00,1328.00,1253.00,1319.45,0
Nifty Media,2020-06-05,1340.10,1398.45,1334.35,1388.90,0
Nifty Media,2020-06-08,1434.05,1434.05,1352.80,1365.80,0
Nifty Media,2020-06-09,1365.45,1371.50,1311.90,1320.85,0
Nifty Media,2020-06-10,1322.15,1326.10,1296.50,1316.40,0
Nifty Media,2020-06-11,1320.80,1348.45,1290.50,1298.80,0
Nifty Media,2020-06-12,1239.00,1291.85,1233.50,1287.55,0
Nifty Media,2020-06-15,1302.90,1326.90,1289.40,1298.80,0
Nifty Media,2020-06-16,1341.40,1352.15,1292.65,1314.95,0
Nifty Media,2020-06-17,1324.00,1349.70,1315.00,1337.45,0
Nifty Media,2020-06-18,1348.70,1365.00,1339.30,1360.65,0
Nifty Media,2020-06-19,1382.85,1390.80,1367.95,1387.55,0
Nifty Media,2020-06-22,1407.95,1429.35,1404.35,1417.05,0
Nifty Media,2020-06-23,1432.85,1458.25,1424.55,1449.20,0
Nifty Media,2020-06-24,1472.15,1485.30,1402.45,1406.65,0
Nifty Media,2020-06-25,1383.30,1408.80,1372.00,1401.10,0
Nifty Media,2020-06-26,1411.45,1426.75,1399.55,1402.10,0
Nifty Media,2020-06-29,1379.90,1386.10,1342.15,1367.10,0
Nifty Media,2020-06-30,1363.45,1370.70,1340.85,1343.35,0
Nifty Media,2020-07-01,1335.50,1380.50,1328.55,1367.65,0
Nifty Media,2020-07-02,1387.10,1394.05,1370.45,1373.15,0
Nifty Media,2020-07-03,1387.30,1391.65,1363.15,1370.45,0
Nifty Media,2020-07-06,1381.95,1384.85,1370.65,1376.60,0
Nifty Media,2020-07-07,1376.60,1394.50,1361.15,1390.00,0
Nifty Media,2020-07-08,1394.80,1399.15,1363.70,1368.25,0
Nifty Media,2020-07-09,1379.65,1382.40,1364.80,1374.55,0
Nifty Media,2020-07-10,1370.90,1382.70,1342.50,1367.85,0
Nifty Media,2020-07-13,1381.95,1386.60,1371.00,1376.45,0
Nifty Media,2020-07-14,1372.60,1374.95,1338.75,1366.55,0
Nifty Media,2020-07-15,1387.20,1393.05,1334.25,1343.45,0
Nifty Media,2020-07-16,1347.20,1349.05,1306.85,1321.35,0
Nifty Media,2020-07-17,1322.85,1341.40,1313.45,1336.60,0
Nifty Media,2020-07-20,1350.55,1357.50,1337.70,1343.90,0
Nifty Media,2020-07-21,1354.60,1369.75,1346.70,1360.30,0
Nifty Media,2020-07-22,1371.35,1404.80,1339.05,1367.30,0
Nifty Media,2020-07-23,1371.25,1402.05,1366.80,1371.45,0
Nifty Media,2020-07-24,1361.20,1362.55,1335.50,1348.90,0
Nifty Media,2020-07-27,1351.45,1370.55,1327.90,1331.95,0
Nifty Media,2020-07-28,1337.60,1344.65,1306.20,1329.25,0
Nifty Media,2020-07-29,1332.15,1347.65,1319.50,1326.55,0
Nifty Media,2020-07-30,1293.85,1322.90,1287.05,1296.35,0
Nifty Media,2020-07-31,1300.70,1301.15,1279.40,1285.10,0
Nifty Media,2020-08-03,1280.65,1287.85,1270.20,1271.95,0
Nifty Media,2020-08-04,1276.55,1324.95,1273.75,1320.30,0
Nifty Media,2020-08-05,1331.05,1343.25,1320.95,1335.35,0
Nifty Media,2020-08-06,1344.85,1359.35,1331.90,1336.70,0
Nifty Media,2020-08-07,1341.20,1351.15,1334.40,1336.00,0
Nifty Media,2020-08-10,1340.25,1345.20,1333.40,1339.75,0
Nifty Media,2020-08-11,1346.40,1376.50,1345.25,1366.40,0
Nifty Media,2020-08-12,1364.85,1408.90,1354.50,1398.85,0
Nifty Media,2020-08-13,1407.20,1426.90,1404.75,1418.15,0
Nifty Media,2020-08-14,1431.60,1437.90,1380.15,1399.85,0
Nifty Media,2020-08-17,1418.65,1445.90,1414.30,1440.45,0
Nifty Media,2020-08-18,1444.65,1481.65,1426.25,1471.60,0
Nifty Media,2020-08-19,1482.70,1559.85,1469.80,1550.50,0
Nifty Media,2020-08-20,1538.50,1612.80,1528.95,1598.65,0
Nifty Media,2020-08-21,1609.75,1623.35,1562.05,1575.90,0
Nifty Media,2020-08-24,1592.00,1609.25,1579.80,1586.40,0
Nifty Media,2020-08-25,1591.25,1599.90,1577.65,1591.65,0
Nifty Media,2020-08-26,1604.00,1636.80,1597.60,1632.15,0
Nifty Media,2020-08-27,1642.55,1665.00,1626.20,1640.70,0
Nifty Media,2020-08-28,1654.10,1678.55,1650.75,1670.25,0
Nifty Media,2020-08-31,1648.20,1666.15,1562.65,1572.50,0
Nifty Media,2020-09-01,1574.05,1605.00,1552.80,1594.15,0
Nifty Media,2020-09-02,1593.00,1654.30,1585.55,1648.60,0
Nifty Media,2020-09-03,1655.60,1678.30,1642.60,1648.70,0
Nifty Media,2020-09-04,1619.00,1676.10,1607.45,1645.50,0
Nifty Media,2020-09-07,1655.15,1665.00,1630.55,1653.60,0
Nifty Media,2020-09-08,1658.55,1659.90,1596.70,1604.00,0
Nifty Media,2020-09-09,1592.75,1628.45,1570.10,1622.85,0
Nifty Media,2020-09-10,1636.80,1679.25,1632.85,1644.50,0
Nifty Media,2020-09-11,1640.35,1651.35,1622.20,1629.95,0
Nifty Media,2020-09-14,1652.75,1675.10,1649.75,1658.85,0
Nifty Media,2020-09-15,1668.95,1674.10,1646.10,1651.80,0
Nifty Media,2020-09-16,1661.45,1664.85,1617.70,1625.50,0
Nifty Media,2020-09-17,1620.65,1645.15,1615.05,1629.70,0
Nifty Media,2020-09-18,1646.15,1658.50,1625.75,1631.60,0
Nifty Media,2020-09-21,1646.10,1655.70,1549.05,1557.95,0
Nifty Media,2020-09-22,1558.25,1560.20,1469.65,1517.50,0
Nifty Media,2020-09-23,1534.00,1542.05,1441.20,1481.50,0
Nifty Media,2020-09-24,1441.50,1462.55,1426.55,1435.45,0
Nifty Media,2020-09-25,1453.25,1489.25,1420.55,1484.75,0
Nifty Media,2020-09-28,1514.60,1561.10,1506.75,1555.55,0
Nifty Media,2020-09-29,1570.90,1571.90,1538.60,1549.70,0
Nifty Media,2020-09-30,1557.85,1569.35,1542.60,1547.80,0
Nifty Media,2020-10-01,1604.30,1621.35,1582.90,1591.10,0
Nifty Media,2020-10-05,1601.10,1601.80,1567.60,1588.25,0
Nifty Media,2020-10-06,1604.20,1624.20,1582.10,1617.30,0
Nifty Media,2020-10-07,1625.95,1627.10,1570.85,1576.25,0
Nifty Media,2020-10-08,1593.75,1601.80,1560.10,1568.40,0
Nifty Media,2020-10-09,1574.85,1581.80,1548.05,1554.85,0
Nifty Media,2020-10-12,1558.15,1558.15,1510.30,1518.15,0
Nifty Media,2020-10-13,1516.95,1518.50,1490.40,1492.90,0
Nifty Media,2020-10-14,1493.05,1500.10,1475.15,1496.55,0
Nifty Media,2020-10-15,1504.60,1512.65,1449.65,1454.45,0
Nifty Media,2020-10-16,1461.50,1468.95,1430.65,1448.85,0
Nifty Media,2020-10-19,1457.85,1460.25,1424.00,1425.70,0
Nifty Media,2020-10-20,1418.65,1458.95,1411.35,1453.70,0
Nifty Media,2020-10-21,1465.50,1476.65,1426.30,1444.85,0
Nifty Media,2020-10-22,1442.65,1460.30,1438.00,1455.90,0
Nifty Media,2020-10-23,1462.90,1475.75,1457.10,1465.95,0
Nifty Media,2020-10-26,1467.00,1469.20,1422.55,1425.75,0
Nifty Media,2020-10-27,1428.50,1450.05,1418.10,1445.65,0
Nifty Media,2020-10-28,1454.50,1454.95,1420.55,1424.95,0
Nifty Media,2020-10-29,1410.00,1413.70,1394.15,1398.55,0
Nifty Media,2020-10-30,1409.40,1425.50,1387.30,1419.05,0
Nifty Media,2020-11-02,1422.10,1425.75,1400.40,1417.90,0
Nifty Media,2020-11-03,1428.20,1440.80,1409.50,1413.25,0
Nifty Media,2020-11-04,1434.20,1443.00,1403.55,1415.60,0
Nifty Media,2020-11-05,1439.15,1480.00,1434.00,1472.60,0
Nifty Media,2020-11-06,1487.20,1489.90,1462.40,1473.40,0
Nifty Media,2020-11-09,1481.00,1485.80,1466.55,1473.25,0
Nifty Media,2020-11-10,1498.25,1505.65,1480.45,1488.55,0
Nifty Media,2020-11-11,1498.65,1511.65,1474.20,1484.55,0
Nifty Media,2020-11-12,1489.80,1508.00,1481.40,1494.30,0
Nifty Media,2020-11-13,1491.80,1493.25,1464.10,1480.20,0
Nifty Media,2020-11-14,1496.85,1496.85,1482.15,1486.95,0
Nifty Media,2020-11-17,1498.60,1500.85,1464.05,1467.00,0
Nifty Media,2020-11-18,1465.90,1479.00,1457.45,1474.85,0
Nifty Media,2020-11-19,1470.90,1501.65,1461.45,1478.65,0
Nifty Media,2020-11-20,1487.35,1495.95,1455.60,1465.05,0
Nifty Media,2020-11-23,1473.65,1484.10,1461.35,1477.30,0
Nifty Media,2020-11-24,1484.95,1490.90,1475.45,1478.00,0
Nifty Media,2020-11-25,1487.85,1507.10,1468.90,1472.50,0
Nifty Media,2020-11-26,1480.50,1484.55,1463.15,1481.25,0
Nifty Media,2020-11-27,1489.55,1529.65,1484.30,1503.15,0
Nifty Media,2020-12-01,1514.10,1539.50,1498.25,1530.90,0
Nifty Media,2020-12-02,1535.70,1548.95,1520.10,1538.80,0
Nifty Media,2020-12-03,1552.70,1590.90,1548.95,1581.90,0
Nifty Media,2020-12-04,1596.70,1617.15,1566.25,1583.50,0
Nifty Media,2020-12-07,1594.40,1631.55,1590.45,1627.70,0
Nifty Media,2020-12-08,1639.05,1643.95,1581.85,1612.50,0
Nifty Media,2020-12-09,1627.30,1679.85,1627.05,1673.35,0
Nifty Media,2020-12-10,1666.05,1666.05,1619.65,1646.20,0
Nifty Media,2020-12-11,1657.35,1677.55,1646.20,1658.70,0
Nifty Media,2020-12-14,1675.55,1697.20,1669.00,1691.85,0
Nifty Media,2020-12-15,1690.15,1729.20,1667.80,1722.15,0
Nifty Media,2020-12-16,1728.85,1740.25,1712.40,1727.35,0
Nifty Media,2020-12-17,1729.90,1752.40,1685.95,1693.85,0
Nifty Media,2020-12-18,1702.60,1710.05,1647.40,1691.75,0
Nifty Media,2020-12-21,1695.35,1700.60,1543.20,1586.85,0
Nifty Media,2020-12-22,1579.30,1606.90,1517.50,1598.50,0
Nifty Media,2020-12-23,1602.45,1656.75,1586.80,1650.75,0
Nifty Media,2020-12-24,1676.35,1687.40,1631.45,1638.15,0
Nifty Media,2020-12-28,1639.35,1658.35,1636.95,1654.35,0
Nifty Media,2020-12-29,1663.35,1668.95,1627.30,1630.30,0
Nifty Media,2020-12-30,1638.25,1643.20,1615.50,1633.00,0
Nifty Media,2020-12-31,1636.50,1659.50,1626.20,1648.95,0
Nifty Media,2021-01-01,1652.60,1668.00,1650.65,1658.95,0
Nifty Media,2021-01-04,1681.60,1682.45,1640.20,1675.60,0
Nifty Media,2021-01-05,1665.15,1691.45,1649.85,1686.90,0
Nifty Media,2021-01-06,1693.90,1719.00,1663.70,1691.10,0
Nifty Media,2021-01-07,1697.85,1706.55,1667.95,1701.20,0
Nifty Media,2021-01-08,1725.30,1779.95,1720.35,1756.60,0
Nifty Media,2021-01-11,1773.35,1780.90,1717.20,1729.60,0
Nifty Media,2021-01-12,1737.15,1756.35,1729.50,1753.40,0
Nifty Media,2021-01-13,1772.20,1789.95,1725.40,1759.05,0
Nifty Media,2021-01-14,1767.30,1778.65,1748.40,1754.95,0
Nifty Media,2021-01-15,1755.85,1765.40,1710.50,1732.60,0
Nifty Media,2021-01-18,1733.80,1736.70,1664.70,1693.65,0
Nifty Media,2021-01-19,1712.85,1742.60,1710.85,1735.75,0
Nifty Media,2021-01-20,1741.50,1764.80,1736.45,1754.20,0
Nifty Media,2021-01-21,1766.25,1772.60,1705.30,1718.45,0
Nifty Media,2021-01-22,1720.80,1734.40,1680.35,1690.15,0
Nifty Media,2021-01-25,1708.95,1713.40,1650.90,1680.05,0
Nifty Media,2021-01-27,1682.40,1690.60,1656.25,1669.75,0
Nifty Media,2021-01-28,1652.50,1693.45,1652.50,1668.65,0
Nifty Media,2021-01-29,1690.75,1692.75,1645.15,1650.10,0
Nifty Media,2021-02-01,1676.00,1713.60,1647.90,1706.60,0
Nifty Media,2021-02-02,1722.15,1780.55,1710.05,1762.50,0
Nifty Media,2021-02-03,1775.90,1790.45,1747.55,1765.15,0
Nifty Media,2021-02-04,1760.35,1830.95,1757.15,1801.25,0
Nifty Media,2021-02-05,1817.80,1817.95,1704.45,1720.70,0
Nifty Media,2021-02-08,1738.85,1754.60,1710.75,1739.30,0
Nifty Media,2021-02-09,1732.55,1732.55,1700.20,1706.80,0
Nifty Media,2021-02-10,1713.95,1724.40,1700.35,1707.35,0
Nifty Media,2021-02-11,1708.60,1717.60,1699.25,1703.30,0
Nifty Media,2021-02-12,1713.45,1720.85,1684.25,1687.00,0
Nifty Media,2021-02-15,1703.75,1703.75,1677.50,1681.85,0
Nifty Media,2021-02-16,1690.10,1695.70,1659.60,1668.90,0
Nifty Media,2021-02-17,1669.65,1711.05,1660.95,1705.35,0
Nifty Media,2021-02-18,1716.10,1722.05,1687.70,1692.20,0
Nifty Media,2021-02-19,1696.00,1708.90,1662.65,1677.65,0
Nifty Media,2021-02-22,1679.10,1685.70,1608.60,1620.25,0
Nifty Media,2021-02-23,1627.70,1637.75,1608.75,1622.70,0
Nifty Media,2021-02-24,1630.90,1651.60,1625.55,1646.15,0
Nifty Media,2021-02-25,1661.15,1674.45,1650.50,1668.15,0
Nifty Media,2021-02-26,1640.80,1665.05,1610.90,1625.15,0
Nifty Media,2021-03-01,1643.40,1699.30,1642.50,1695.20,0
Nifty Media,2021-03-02,1705.50,1713.35,1685.80,1708.90,0
Nifty Media,2021-03-03,1718.35,1736.65,1714.05,1719.75,0
Nifty Media,2021-03-04,1708.20,1769.30,1694.50,1747.25,0
Nifty Media,2021-03-05,1745.95,1775.25,1723.85,1732.15,0
Nifty Media,2021-03-08,1749.70,1771.80,1745.90,1749.70,0
Nifty Media,2021-03-09,1762.40,1766.65,1710.70,1724.75,0
Nifty Media,2021-03-10,1735.00,1745.80,1724.90,1730.10,0
Nifty Media,2021-03-12,1740.15,1756.00,1710.60,1715.20,0
Nifty Media,2021-03-15,1720.00,1721.00,1666.65,1690.55,0
Nifty Media,2021-03-16,1684.95,1699.85,1679.45,1689.25,0
Nifty Media,2021-03-17,1686.70,1695.05,1634.65,1638.90,0
Nifty Media,2021-03-18,1647.70,1677.60,1622.65,1638.50,0
Nifty Media,2021-03-19,1618.00,1658.80,1589.25,1653.95,0
Nifty Media,2021-03-22,1637.90,1656.50,1632.85,1637.65,0
Nifty Media,2021-03-23,1643.00,1648.55,1626.05,1632.85,0
Nifty Media,2021-03-24,1627.20,1637.65,1588.35,1592.35,0
Nifty Media,2021-03-25,1589.20,1591.90,1530.35,1543.65,0
Nifty Media,2021-03-26,1554.90,1565.25,1540.75,1544.50,0
Nifty Media,2021-03-30,1553.35,1559.70,1527.65,1547.35,0
Nifty Media,2021-03-31,1550.85,1556.10,1537.60,1545.35,0
Nifty Media,2021-04-01,1553.95,1586.50,1541.40,1580.40,0
Nifty Media,2021-04-05,1559.75,1559.80,1498.75,1532.40,0
Nifty Media,2021-04-06,1532.00,1536.70,1510.65,1527.15,0
Nifty Media,2021-04-07,1529.90,1552.70,1521.65,1538.95,0
Nifty Media,2021-04-08,1542.90,1562.30,1538.25,1544.35,0
Nifty Media,2021-04-09,1541.20,1564.20,1536.60,1556.95,0
Nifty Media,2021-04-12,1519.30,1521.95,1411.05,1430.85,0
Nifty Media,2021-04-13,1437.50,1465.80,1429.75,1457.05,0
Nifty Media,2021-04-15,1452.55,1466.35,1430.25,1447.40,0
Nifty Media,2021-04-16,1446.70,1482.15,1445.80,1474.40,0
Nifty Media,2021-04-19,1426.65,1441.45,1409.05,1435.50,0
Nifty Media,2021-04-20,1452.45,1493.20,1450.65,1479.30,0
Nifty Media,2021-04-22,1475.10,1509.75,1469.90,1506.55,0
Nifty Media,2021-04-23,1503.80,1530.05,1497.65,1513.65,0
Nifty Media,2021-04-26,1530.30,1535.10,1507.95,1516.05,0
Nifty Media,2021-04-27,1518.05,1550.10,1514.15,1541.80,0
Nifty Media,2021-04-28,1549.05,1561.80,1546.10,1557.95,0
Nifty Media,2021-04-29,1567.90,1572.85,1539.40,1553.55,0
Nifty Media,2021-04-30,1540.65,1571.60,1536.35,1547.95,0
Nifty Media,2021-05-03,1538.80,1545.15,1511.30,1527.10,0
Nifty Media,2021-05-04,1542.10,1561.65,1516.80,1525.65,0
Nifty Media,2021-05-05,1537.45,1544.75,1521.20,1532.25,0
Nifty Media,2021-05-06,1539.75,1556.05,1519.25,1552.95,0
Nifty Media,2021-05-07,1564.10,1592.45,1558.40,1567.00,0
Nifty Media,2021-05-10,1577.55,1611.05,1574.90,1606.55,0
Nifty Media,2021-05-11,1593.35,1630.55,1586.10,1619.20,0
Nifty Media,2021-05-12,1622.55,1662.35,1615.80,1629.80,0
Nifty Media,2021-05-14,1637.40,1646.80,1581.25,1604.35,0
Nifty Media,2021-05-17,1615.40,1621.85,1584.10,1595.85,0
Nifty Media,2021-05-18,1616.00,1642.65,1613.05,1622.65,0
Nifty Media,2021-05-19,1626.00,1660.95,1619.60,1655.20,0
Nifty Media,2021-05-20,1665.30,1688.20,1639.60,1651.30,0
Nifty Media,2021-05-21,1671.90,1693.45,1663.90,1667.60,0
Nifty Media,2021-05-24,1686.85,1700.25,1675.30,1687.55,0
Nifty Media,2021-05-25,1703.35,1755.15,1701.05,1741.00,0
Nifty Media,2021-05-26,1771.55,1784.45,1758.20,1773.50,0
Nifty Media,2021-05-27,1775.45,1805.75,1759.95,1791.05,0
Nifty Media,2021-05-28,1809.55,1825.05,1781.00,1785.75,0
Nifty Media,2021-05-31,1786.35,1795.80,1755.65,1761.45,0
Nifty Media,2021-06-01,1771.90,1794.50,1741.85,1767.00,0
Nifty Media,2021-06-02,1766.75,1779.00,1757.95,1770.55,0
Nifty Media,2021-06-03,1778.70,1805.40,1778.20,1799.65,0
Nifty Media,2021-06-04,1801.65,1822.00,1791.60,1817.95,0
Nifty Media,2021-06-07,1834.05,1851.80,1822.90,1839.10,0
Nifty Media,2021-06-08,1855.55,1861.25,1815.40,1854.75,0
Nifty Media,2021-06-09,1860.80,1877.95,1800.65,1815.80,0
Nifty Media,2021-06-10,1830.10,1913.00,1826.15,1900.10,0
Nifty Media,2021-06-11,1925.15,1927.25,1874.65,1881.80,0
Nifty Media,2021-06-14,1874.10,1883.00,1813.75,1869.85,0
Nifty Media,2021-06-15,1878.70,1923.05,1875.70,1907.30,0
Nifty Media,2021-06-16,1911.10,1921.05,1880.65,1886.50,0
Nifty Media,2021-06-17,1870.50,1901.55,1856.25,1865.95,0
Nifty Media,2021-06-18,1876.80,1884.35,1772.55,1853.95,0
Nifty Media,2021-06-21,1823.40,1890.25,1816.05,1863.40,0
Nifty Media,2021-06-22,1880.95,1899.00,1857.85,1864.75,0
Nifty Media,2021-06-23,1880.85,1886.95,1850.40,1855.60,0
Nifty Media,2021-06-24,1864.55,1871.75,1829.30,1834.50,0
Nifty Media,2021-06-25,1847.65,1855.80,1833.90,1835.75,0
Nifty Media,2021-06-28,1842.20,1842.20,1820.35,1824.05,0
Nifty Media,2021-06-29,1825.60,1839.10,1808.55,1811.80,0
Nifty Media,2021-06-30,1822.90,1824.65,1793.70,1797.50,0
Nifty Media,2021-07-01,1799.50,1808.15,1791.65,1794.75,0
Nifty Media,2021-07-02,1806.35,1811.25,1799.35,1805.10,0
Nifty Media,2021-07-05,1818.40,1827.25,1811.60,1820.50,0
Nifty Media,2021-07-06,1825.00,1861.70,1820.60,1832.70,0
